year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate,euribor_ref_pct,log_importe,euribor_sq,tedr_pred_pct,spread_pred
2011,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,375484.04,2.044,,3.6273,1.524,0.0,2.044,12,3.2,-1.5,22.62,2.044,12.835973909179636,4.177936,7.522211308066501,0.0
2011,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18779.39,1.714,,7.8911,5.905,0.0,1.714,12,3.2,0.08,20.49,1.714,9.84056851931979,2.937796,6.198570615174433,0.0
2011,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17337.44,2.11,,8.7389,6.297,0.0,2.11,12,3.2,-1.5,22.62,2.11,9.76068128088948,4.4521,7.522211308066501,0.0
2011,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,114311.78,,1.426,5.1703,3.658,0.0,1.426,3,3.2,-1.5,22.62,1.426,11.646693654556138,2.033476,7.522211308066501,0.0
2011,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9334794.69,,1.321,3.2139,1.859,0.0,1.321,3,3.2,-0.3,20.76,1.321,16.0492594482696,1.7450409999999998,6.5169145792877154,0.0
2011,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5301.73,2.004,,20.455,16.752,0.0,2.004,12,3.2,-1.5,22.62,2.004,8.575977061264284,4.016016,7.522211308066501,0.0
2011,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25498.97,2.11,,8.7389,6.297,0.0,2.11,12,3.2,-1.5,22.62,2.11,10.146432554675238,4.4521,7.522211308066501,0.0
2011,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1900.11,2.097,,20.0161,16.288,0.0,2.097,12,3.2,-0.84,21.75,2.097,7.550193205096313,4.397409,6.969298107238169,0.0
2011,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1645497.82,,1.425,2.9517,1.498,0.0,1.425,3,3.2,-0.3,20.76,1.425,14.313554130258012,2.030625,6.5169145792877154,0.0
2011,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,103437.33,,1.087,4.3531,3.204,0.0,1.087,3,3.2,0.08,20.49,1.087,11.54673086869051,1.1815689999999999,6.198570615174433,0.0
2011,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,87285.41,,1.536,4.9752,3.359,0.0,1.536,3,3.2,-0.84,21.75,1.536,11.376950059606752,2.359296,6.969298107238169,0.0
2011,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4851.71,2.044,,20.4767,16.73,0.0,2.044,12,3.2,-1.5,22.62,2.044,8.487292590768272,4.177936,7.522211308066501,0.0
2011,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2683500.79,,1.017,2.6464,1.606,0.0,1.017,3,3.2,0.08,20.49,1.017,14.802633137638113,1.0342889999999998,6.198570615174433,0.0
2011,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,24948.33,2.11,,8.7389,6.297,0.0,2.11,12,3.2,-1.5,22.62,2.11,10.124602247111683,4.4521,7.522211308066501,0.0
2011,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4084.03,2.183,,19.8433,16.056,0.0,2.183,12,3.2,-0.84,21.75,2.183,8.315084351208386,4.765489,6.969298107238169,0.0
2011,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,8113.54,2.11,,8.7389,6.297,0.0,2.11,12,3.2,-1.5,22.62,2.11,9.001412793191072,4.4521,7.522211308066501,0.0
2011,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,103513.8,,1.426,5.1703,3.658,0.0,1.426,3,3.2,-1.5,22.62,1.426,11.547469876633809,2.033476,7.522211308066501,0.0
2011,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5798.17,2.097,,20.0161,16.288,0.0,2.097,12,3.2,-0.84,21.75,2.097,8.66547008284596,4.397409,6.969298107238169,0.0
2011,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33802.97,2.147,,7.9385,5.517,0.0,2.147,12,3.2,-0.3,20.76,2.147,10.42833353019504,4.609608999999999,6.5169145792877154,0.0
2011,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,30991.98,1.924,,7.8508,5.658,0.0,1.924,12,3.2,0.08,20.49,1.924,10.341516006210343,3.7017759999999997,6.198570615174433,0.0
2011,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3585.93,2.004,,20.455,16.752,0.0,2.004,12,3.2,-1.5,22.62,2.004,8.185051962426893,4.016016,7.522211308066501,0.0
2011,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,149658.48,,1.087,4.3531,3.204,0.0,1.087,3,3.2,0.08,20.49,1.087,11.916117859086018,1.1815689999999999,6.198570615174433,0.0
2011,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22379.3,2.004,,8.5681,6.245,0.0,2.004,12,3.2,-1.5,22.62,2.004,10.01593638660181,4.016016,7.522211308066501,0.0
2011,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,21135.6,2.097,,8.1297,5.745,0.0,2.097,12,3.2,-0.84,21.75,2.097,9.95876141394435,4.397409,6.969298107238169,0.0
2011,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6357457.3,,1.426,3.3577,1.895,0.0,1.426,3,3.2,-1.5,22.62,1.426,15.665139217074831,2.033476,7.522211308066501,0.0
2011,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,335623.79,2.044,,3.6273,1.524,0.0,2.044,12,3.2,-1.5,22.62,2.044,12.723749118546746,4.177936,7.522211308066501,0.0
2011,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33143.0,1.714,,7.8911,5.905,0.0,1.714,12,3.2,0.08,20.49,1.714,10.408616983757238,2.937796,6.198570615174433,0.0
2011,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15334.35,2.004,,8.5681,6.245,0.0,2.004,12,3.2,-1.5,22.62,2.004,9.637915899894027,4.016016,7.522211308066501,0.0
2011,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10451.63,2.147,,7.9385,5.517,0.0,2.147,12,3.2,-0.3,20.76,2.147,9.254608900369355,4.609608999999999,6.5169145792877154,0.0
2011,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,146329.71,,1.321,4.5771,3.188,0.0,1.321,3,3.2,-0.3,20.76,1.321,11.893624476121445,1.7450409999999998,6.5169145792877154,0.0
2011,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1399.47,1.55,,19.445,16.351,0.0,1.55,12,3.2,0.08,20.49,1.55,7.244563173549633,2.4025000000000003,6.198570615174433,0.0
2011,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13938671.95,,1.489,2.9167,1.4,0.0,1.489,3,3.2,-0.3,20.76,1.489,16.450177761491073,2.217121,6.5169145792877154,0.0
2011,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,54765.6,,1.426,5.1703,3.658,0.0,1.426,3,3.2,-1.5,22.62,1.426,10.910835798071055,2.033476,7.522211308066501,0.0
2011,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7261684.81,,1.485,3.0048,1.49,0.0,1.485,3,3.2,-1.5,22.62,1.485,15.798122565079677,2.2052250000000004,7.522211308066501,0.0
2011,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6676127.64,,1.321,3.2139,1.859,0.0,1.321,3,3.2,-0.3,20.76,1.321,15.714048832601584,1.7450409999999998,6.5169145792877154,0.0
2011,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13083770.51,,1.536,3.1242,1.556,0.0,1.536,3,3.2,-0.84,21.75,1.536,16.386883204173955,2.359296,6.969298107238169,0.0
2011,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11341159.87,,1.321,3.2139,1.859,0.0,1.321,3,3.2,-0.3,20.76,1.321,16.243949220513016,1.7450409999999998,6.5169145792877154,0.0
2011,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,106350.26,,1.425,4.6374,3.143,0.0,1.425,3,3.2,-0.3,20.76,1.425,11.574502668230979,2.030625,6.5169145792877154,0.0
2011,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8944750.33,,1.087,2.9471,1.832,0.0,1.087,3,3.2,0.08,20.49,1.087,16.006577474650328,1.1815689999999999,6.198570615174433,0.0
2011,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5568.79,2.183,,19.8433,16.056,0.0,2.183,12,3.2,-0.84,21.75,2.183,8.625112630235726,4.765489,6.969298107238169,0.0
2011,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,137772.86,2.11,,3.6518,1.482,0.0,2.11,12,3.2,-1.5,22.62,2.11,11.833368924356833,4.4521,7.522211308066501,0.0
2011,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,33451.88,,1.485,5.2799,3.705,0.0,1.485,3,3.2,-1.5,22.62,1.485,10.417893160504807,2.2052250000000004,7.522211308066501,0.0
2011,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1202815.06,,1.176,2.9054,1.702,0.0,1.176,3,3.2,0.08,20.49,1.176,14.000176082185622,1.3829759999999998,6.198570615174433,0.0
2011,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5375816.34,,1.576,3.1604,1.552,0.0,1.576,3,3.2,-1.5,22.62,1.576,15.497421183673369,2.483776,7.522211308066501,0.0
2011,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,358579.86,1.924,,3.0656,1.099,0.0,1.924,12,3.2,0.08,20.49,1.924,12.789909464495585,3.7017759999999997,6.198570615174433,0.0
2011,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,260862.48,1.55,,2.8804,1.293,0.0,1.55,12,3.2,0.08,20.49,1.55,12.471752484324442,2.4025000000000003,6.198570615174433,0.0
2011,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,80156.58,2.086,,3.2106,1.078,0.0,2.086,12,3.2,-0.3,20.76,2.086,11.291749726242218,4.351395999999999,6.5169145792877154,0.0
2011,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,137396.61,,1.576,5.1712,3.509,0.0,1.576,3,3.2,-1.5,22.62,1.576,11.830634264150396,2.483776,7.522211308066501,0.0
2011,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23817.27,2.086,,7.5363,5.202,0.0,2.086,12,3.2,-0.3,20.76,2.086,10.078208212228086,4.351395999999999,6.5169145792877154,0.0
2011,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,305449.69,2.067,,3.5753,1.451,0.0,2.067,12,3.2,-0.84,21.75,2.067,12.629543637037548,4.272489000000001,6.969298107238169,0.0
2011,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,67538.99,,1.576,5.1712,3.509,0.0,1.576,3,3.2,-1.5,22.62,1.576,11.120475145879139,2.483776,7.522211308066501,0.0
2011,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,337602.43,2.004,,3.5754,1.514,0.0,2.004,12,3.2,-1.5,22.62,2.004,12.729627201604934,4.016016,7.522211308066501,0.0
2011,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4026.04,2.004,,20.455,16.752,0.0,2.004,12,3.2,-1.5,22.62,2.004,8.300786893754692,4.016016,7.522211308066501,0.0
2011,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,344147.53,1.714,,2.9821,1.228,0.0,1.714,12,3.2,0.08,20.49,1.714,12.7488286164241,2.937796,6.198570615174433,0.0
2011,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,38370.73,,1.321,4.5771,3.188,0.0,1.321,3,3.2,-0.3,20.76,1.321,10.555076269532389,1.7450409999999998,6.5169145792877154,0.0
2011,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2195.92,1.714,,19.5967,16.316,0.0,1.714,12,3.2,0.08,20.49,1.714,7.694811658430779,2.937796,6.198570615174433,0.0
2011,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5043755.47,,1.576,3.1604,1.552,0.0,1.576,3,3.2,-1.5,22.62,1.576,15.433661693775285,2.483776,7.522211308066501,0.0
2011,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3160.78,1.924,,19.9333,16.391,0.0,1.924,12,3.2,0.08,20.49,1.924,8.058890439131297,3.7017759999999997,6.198570615174433,0.0
2011,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2426.36,2.004,,20.455,16.752,0.0,2.004,12,3.2,-1.5,22.62,2.004,7.794559525999783,4.016016,7.522211308066501,0.0
2011,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6999969.38,,1.576,3.1604,1.552,0.0,1.576,3,3.2,-1.5,22.62,1.576,15.761416475582063,2.483776,7.522211308066501,0.0
2011,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2132.25,2.004,,20.455,16.752,0.0,2.004,12,3.2,-1.5,22.62,2.004,7.665401917416694,4.016016,7.522211308066501,0.0
2011,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8341749.47,,1.576,3.1604,1.552,0.0,1.576,3,3.2,-1.5,22.62,1.576,15.93678364080063,2.483776,7.522211308066501,0.0
2011,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4653339.66,,1.017,2.6464,1.606,0.0,1.017,3,3.2,0.08,20.49,1.017,15.35309594112772,1.0342889999999998,6.198570615174433,0.0
2011,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,238470.15,2.044,,3.6273,1.524,0.0,2.044,12,3.2,-1.5,22.62,2.044,12.382003617633167,4.177936,7.522211308066501,0.0
2011,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33744.44,1.924,,7.8508,5.658,0.0,1.924,12,3.2,0.08,20.49,1.924,10.426600576061237,3.7017759999999997,6.198570615174433,0.0
2011,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23271.35,2.004,,8.5681,6.245,0.0,2.004,12,3.2,-1.5,22.62,2.004,10.05502123959443,4.016016,7.522211308066501,0.0
2011,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2871.61,1.924,,19.9333,16.391,0.0,1.924,12,3.2,0.08,20.49,1.924,7.96297630315855,3.7017759999999997,6.198570615174433,0.0
2011,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,72300.36,,1.426,5.1703,3.658,0.0,1.426,3,3.2,-1.5,22.62,1.426,11.188598218481697,2.033476,7.522211308066501,0.0
2011,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,275104.99,2.144,,3.4333,1.236,0.0,2.144,12,3.2,-0.3,20.76,2.144,12.524911720576018,4.596736000000001,6.5169145792877154,0.0
2011,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17419.41,1.714,,7.8911,5.905,0.0,1.714,12,3.2,0.08,20.49,1.714,9.76539778629485,2.937796,6.198570615174433,0.0
2011,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,8681.12,2.067,,8.589,6.201,0.0,2.067,12,3.2,-0.84,21.75,2.067,9.06902101746409,4.272489000000001,6.969298107238169,0.0
2011,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,160244.37,2.097,,3.5861,1.431,0.0,2.097,12,3.2,-0.84,21.75,2.097,11.98446148200983,4.397409,6.969298107238169,0.0
2011,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,296198.16,1.55,,2.8804,1.293,0.0,1.55,12,3.2,0.08,20.49,1.55,12.59878734489014,2.4025000000000003,6.198570615174433,0.0
2011,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,22854.76,,1.087,4.3531,3.204,0.0,1.087,3,3.2,0.08,20.49,1.087,10.036958443330452,1.1815689999999999,6.198570615174433,0.0
2011,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5769523.71,,1.598,3.1335,1.503,0.0,1.598,3,3.2,-0.84,21.75,1.598,15.568100262474488,2.5536040000000004,6.969298107238169,0.0
2011,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10960.69,2.147,,7.9385,5.517,0.0,2.147,12,3.2,-0.3,20.76,2.147,9.30216174569515,4.609608999999999,6.5169145792877154,0.0
2011,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,303124.33,2.147,,3.3537,1.156,0.0,2.147,12,3.2,-0.3,20.76,2.147,12.621901629333086,4.609608999999999,6.5169145792877154,0.0
2011,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,22734.59,,1.321,4.5771,3.188,0.0,1.321,3,3.2,-0.3,20.76,1.321,10.031686817098985,1.7450409999999998,6.5169145792877154,0.0
2011,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26493.05,2.147,,7.9385,5.517,0.0,2.147,12,3.2,-0.3,20.76,2.147,10.184675458462173,4.609608999999999,6.5169145792877154,0.0
2011,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,236365.81,2.086,,3.2106,1.078,0.0,2.086,12,3.2,-0.3,20.76,2.086,12.373140157026276,4.351395999999999,6.5169145792877154,0.0
2011,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18216.16,2.11,,8.7389,6.297,0.0,2.11,12,3.2,-1.5,22.62,2.11,9.810119285997144,4.4521,7.522211308066501,0.0
2011,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1267.6,2.067,,20.2829,16.543,0.0,2.067,12,3.2,-0.84,21.75,2.067,7.145669209199797,4.272489000000001,6.969298107238169,0.0
2011,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,109028.72,,1.425,4.6374,3.143,0.0,1.425,3,3.2,-0.3,20.76,1.425,11.599375784596607,2.030625,6.5169145792877154,0.0
2011,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8588486.89,,1.552,3.2077,1.622,0.0,1.552,3,3.2,-0.84,21.75,1.552,15.96593324703319,2.408704,6.969298107238169,0.0
2011,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3445.07,1.924,,19.9333,16.391,0.0,1.924,12,3.2,0.08,20.49,1.924,8.144989730288408,3.7017759999999997,6.198570615174433,0.0
2011,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,331195.45,2.004,,3.5754,1.514,0.0,2.004,12,3.2,-1.5,22.62,2.004,12.710466982836763,4.016016,7.522211308066501,0.0
2011,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3071.12,1.55,,19.445,16.351,0.0,1.55,12,3.2,0.08,20.49,1.55,8.030123156004644,2.4025000000000003,6.198570615174433,0.0
2011,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,25267.94,,1.321,4.5771,3.188,0.0,1.321,3,3.2,-0.3,20.76,1.321,10.137331252529746,1.7450409999999998,6.5169145792877154,0.0
2011,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7219374.5,,1.576,3.1604,1.552,0.0,1.576,3,3.2,-1.5,22.62,1.576,15.792279011283153,2.483776,7.522211308066501,0.0
2011,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34116.12,2.086,,7.5363,5.202,0.0,2.086,12,3.2,-0.3,20.76,2.086,10.437554590071198,4.351395999999999,6.5169145792877154,0.0
2011,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,367824.65,1.55,,2.8804,1.293,0.0,1.55,12,3.2,0.08,20.49,1.55,12.815364327709288,2.4025000000000003,6.198570615174433,0.0
2011,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23032.67,2.067,,8.589,6.201,0.0,2.067,12,3.2,-0.84,21.75,2.067,10.04471233747866,4.272489000000001,6.969298107238169,0.0
2011,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,23849.81,,1.598,4.7787,3.107,0.0,1.598,3,3.2,-0.84,21.75,1.598,10.079573458003933,2.5536040000000004,6.969298107238169,0.0
2011,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1371.83,2.11,,20.5754,16.747,0.0,2.11,12,3.2,-1.5,22.62,2.11,7.224629581641774,4.4521,7.522211308066501,0.0
2011,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,78830.06,,1.017,4.1106,3.039,0.0,1.017,3,3.2,0.08,20.49,1.017,11.275062360620913,1.0342889999999998,6.198570615174433,0.0
2011,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4221312.57,,1.426,3.3577,1.895,0.0,1.426,3,3.2,-1.5,22.62,1.426,15.255656910088806,2.033476,7.522211308066501,0.0
2011,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,56153.75,,1.489,4.6622,3.103,0.0,1.489,3,3.2,-0.3,20.76,1.489,10.93586655142391,2.217121,6.5169145792877154,0.0
2011,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25234.63,2.086,,7.5363,5.202,0.0,2.086,12,3.2,-0.3,20.76,2.086,10.13601216378867,4.351395999999999,6.5169145792877154,0.0
2011,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2185.69,1.924,,19.9333,16.391,0.0,1.924,12,3.2,0.08,20.49,1.924,7.6901442639448,3.7017759999999997,6.198570615174433,0.0
2011,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5613.2,2.183,,19.8433,16.056,0.0,2.183,12,3.2,-0.84,21.75,2.183,8.633054381509922,4.765489,6.969298107238169,0.0
2011,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3678160.63,,1.489,2.9167,1.4,0.0,1.489,3,3.2,-0.3,20.76,1.489,15.117923628259694,2.217121,6.5169145792877154,0.0
2011,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1929.12,2.044,,20.4767,16.73,0.0,2.044,12,3.2,-1.5,22.62,2.044,7.565337456131877,4.177936,7.522211308066501,0.0
