year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate
2019,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,365905.09,-0.339,,1.8697,2.193,2.193,-0.339,12,1.41,3.11,10.67
2019,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,269958.19,-0.134,,2.1613,2.274,2.274,-0.134,12,1.69,2.65,10.02
2019,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12170319.57,,-0.395,1.2264,1.616,1.616,-0.395,3,1.68,3.38,10.96
2019,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7730397.96,,-0.329,1.3519,1.675,1.675,-0.329,3,1.82,3.03,10.0
2019,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33577.01,-0.19,,7.0663,7.037,7.037,-0.19,12,4.82,2.14,11.72
2019,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,202820.63,-0.19,,2.0655,2.236,2.236,-0.19,12,2.01,3.02,10.4
2019,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1413.12,-0.112,,19.8896,18.39,18.39,-0.11200000000000002,12,10.49,-1.9,14.58
2019,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,30947.72,,-0.395,1.874,2.257,2.257,-0.395,3,1.99,2.76,11.08
2019,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,52271.32,,-0.309,2.0899,2.385,2.385,-0.309,3,1.18,3.17,10.41
2019,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10068.14,-0.304,,7.2672,7.34,7.34,-0.304,12,4.1,0.98,10.92
2019,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4211.9,-0.304,,19.6359,18.367,18.367,-0.304,12,10.85,-2.06,14.57
2019,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,83215.3,,-0.312,2.0394,2.338,2.338,-0.312,3,1.25,3.6,10.11
2019,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,268409.43,-0.108,,2.1215,2.209,2.209,-0.108,12,2.05,2.59,9.33
2019,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1224889.98,,-0.312,1.5215,1.826,1.826,-0.312,3,2.07,2.43,8.61
2019,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,73335.71,,-0.401,1.9382,2.327,2.327,-0.4010000000000001,3,2.38,3.19,8.81
2019,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,271542.38,-0.19,,2.0655,2.236,2.236,-0.19,12,2.33,1.98,9.65
2019,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,19133.38,-0.304,,7.2672,7.34,7.34,-0.304,12,5.98,0.62,11.03
2019,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6595216.53,,-0.408,1.5265,1.927,1.927,-0.4079999999999999,3,1.99,2.27,8.79
2019,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4508.31,-0.304,,19.6359,18.367,18.367,-0.304,12,10.06,-2.0,13.89
2019,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,20130.36,,-0.31,2.1138,2.409,2.409,-0.31,3,1.81,3.45,12.09
2019,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2610917.65,,-0.308,1.3401,1.642,1.642,-0.308,3,1.57,2.56,9.35
2019,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32883.79,-0.272,,6.4217,6.512,6.512,-0.272,12,3.88,2.52,11.13
2019,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34627.94,-0.304,,7.2672,7.34,7.34,-0.304,12,3.96,2.55,9.74
2019,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2619775.99,,-0.401,1.4292,1.823,1.823,-0.4010000000000001,3,3.03,2.56,9.72
2019,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,21280.74,-0.109,,7.4327,7.3,7.3,-0.109,12,5.03,1.8,13.22
2019,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,131426.42,,-0.329,2.02,2.336,2.336,-0.329,3,2.55,2.44,8.95
2019,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,11228.92,-0.304,,7.2672,7.34,7.34,-0.304,12,4.67,0.9,11.4
2019,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13891.41,-0.134,,7.4789,7.368,7.368,-0.134,12,5.19,1.47,11.02
2019,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,114199.9,,-0.329,2.02,2.336,2.336,-0.329,3,2.09,3.19,10.87
2019,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5106.52,-0.109,,19.9164,18.41,18.41,-0.109,12,10.46,-2.71,13.77
2019,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2371.78,-0.356,,19.7485,18.514,18.514,-0.356,12,10.11,-1.29,12.08
2019,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17452.62,-0.109,,7.4327,7.3,7.3,-0.109,12,4.15,1.7,12.9
2019,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32168.28,-0.261,,6.6609,6.727,6.727,-0.261,12,5.16,2.1,12.35
2019,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,12395.67,-0.304,,7.2672,7.34,7.34,-0.304,12,5.05,1.37,10.96
2019,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1987.22,-0.339,,19.6712,18.432,18.432,-0.339,12,9.83,-2.36,13.71
2019,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7859.99,-0.109,,7.4327,7.3,7.3,-0.109,12,4.28,0.28,11.69
2019,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5026192.51,,-0.329,1.3519,1.675,1.675,-0.329,3,2.3,2.53,9.21
2019,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,64441.28,,-0.308,2.1,2.393,2.393,-0.308,3,1.55,2.23,10.12
2019,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10161285.82,,-0.413,1.3662,1.773,1.773,-0.413,3,2.6,3.0,10.68
2019,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,127519.26,,-0.418,1.97,2.375,2.375,-0.418,3,2.13,2.06,10.71
2019,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,339899.27,-0.109,,2.1262,2.215,2.215,-0.109,12,1.33,2.44,10.96
2019,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12864404.35,,-0.308,1.4237,1.725,1.725,-0.308,3,1.38,2.45,9.82
2019,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4991577.24,,-0.401,1.4292,1.823,1.823,-0.4010000000000001,3,1.33,3.72,10.92
2019,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5955.27,-0.112,,19.8896,18.39,18.39,-0.11200000000000002,12,10.81,-2.11,13.61
2019,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14668469.07,,-0.308,1.4237,1.725,1.725,-0.308,3,2.58,3.39,10.12
2019,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14345865.81,,-0.408,1.5265,1.927,1.927,-0.4079999999999999,3,2.44,2.55,11.26
2019,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,54914.51,,-0.31,2.1138,2.409,2.409,-0.31,3,2.34,3.64,9.81
2019,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2974.25,-0.19,,19.8061,18.397,18.397,-0.19,12,10.55,-3.7,13.18
2019,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14224618.32,,-0.309,1.7152,2.014,2.014,-0.309,3,2.77,2.28,10.92
2019,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,348433.21,-0.356,,1.995,2.333,2.333,-0.356,12,1.78,3.26,10.2
2019,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,368511.95,-0.108,,2.1215,2.209,2.209,-0.108,12,1.51,2.77,11.28
2019,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4022.16,-0.261,,19.6709,18.354,18.354,-0.261,12,11.93,-2.84,15.24
2019,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,27995.61,,-0.309,2.0899,2.385,2.385,-0.309,3,1.25,1.77,11.25
2019,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14299042.39,,-0.401,1.4292,1.823,1.823,-0.4010000000000001,3,2.36,2.68,10.34
2019,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,100596.95,-0.116,,2.09,2.186,2.186,-0.116,12,2.45,2.99,10.64
2019,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31779.64,-0.109,,7.4327,7.3,7.3,-0.109,12,4.01,1.78,9.77
2019,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10246120.25,,-0.329,1.3519,1.675,1.675,-0.329,3,1.85,3.54,10.7
2019,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,24714.47,-0.112,,7.3181,7.196,7.196,-0.11200000000000002,12,4.86,0.5,10.55
2019,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5908.42,-0.356,,19.7485,18.514,18.514,-0.356,12,11.52,-1.79,13.62
2019,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8805033.4,,-0.413,1.3662,1.773,1.773,-0.413,3,0.73,2.71,9.82
2019,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34638.4,-0.339,,7.3568,7.459,7.459,-0.339,12,5.05,0.69,10.88
2019,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4864.96,-0.108,,19.8761,18.374,18.374,-0.108,12,10.06,-1.09,13.05
2019,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5583156.61,,-0.308,1.4237,1.725,1.725,-0.308,3,1.98,2.56,9.99
2019,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7776.74,-0.108,,7.2158,7.096,7.096,-0.108,12,4.06,1.52,11.08
2019,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,63778.18,,-0.413,2.113,2.511,2.511,-0.413,3,0.77,3.51,8.94
2019,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,30957.5,,-0.401,1.9382,2.327,2.327,-0.4010000000000001,3,2.3,2.48,9.98
2019,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31169.05,-0.272,,6.4217,6.512,6.512,-0.272,12,4.45,1.04,10.7
2019,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28988.67,-0.304,,7.2672,7.34,7.34,-0.304,12,4.68,1.37,11.14
2019,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10151.95,-0.108,,7.2158,7.096,7.096,-0.108,12,4.7,0.93,9.87
2019,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20231.6,-0.261,,6.6609,6.727,6.727,-0.261,12,4.15,1.7,12.67
2019,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,249831.94,-0.108,,2.1215,2.209,2.209,-0.108,12,1.5,2.63,9.18
2019,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,209035.64,-0.356,,1.995,2.333,2.333,-0.356,12,1.52,2.65,10.68
2019,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,190211.5,-0.304,,1.8185,2.108,2.108,-0.304,12,2.54,2.7,12.15
2019,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,21655.06,-0.116,,7.4364,7.31,7.31,-0.116,12,4.66,1.46,12.47
2019,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2751.0,-0.261,,19.6709,18.354,18.354,-0.261,12,10.81,-1.76,15.45
2019,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,135060.24,-0.356,,1.995,2.333,2.333,-0.356,12,3.59,3.21,10.85
2019,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32684.03,-0.109,,7.4327,7.3,7.3,-0.109,12,4.73,1.47,10.99
2019,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7091878.17,,-0.401,1.4292,1.823,1.823,-0.4010000000000001,3,1.71,3.51,10.3
2019,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,104204.61,,-0.395,1.874,2.257,2.257,-0.395,3,0.6,3.09,8.42
2019,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,56296.0,,-0.31,2.1138,2.409,2.409,-0.31,3,1.67,2.33,11.24
2019,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,37817.76,,-0.31,2.1138,2.409,2.409,-0.31,3,1.83,2.05,8.9
2019,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,35637.3,,-0.418,1.97,2.375,2.375,-0.418,3,1.91,2.13,11.5
2019,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13907611.62,,-0.365,1.5151,1.873,1.873,-0.365,3,1.32,2.99,9.83
2019,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6289951.99,,-0.413,1.3662,1.773,1.773,-0.413,3,1.98,2.79,10.61
2019,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,61205.84,,-0.31,2.1138,2.409,2.409,-0.31,3,2.69,3.68,11.19
2019,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,128023.92,,-0.329,2.02,2.336,2.336,-0.329,3,2.74,3.16,9.09
2019,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,92975.73,-0.261,,1.6856,1.934,1.934,-0.261,12,1.13,1.94,9.4
2019,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,40223.56,,-0.408,1.9622,2.358,2.358,-0.4079999999999999,3,2.49,2.81,9.56
2019,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,76597.47,,-0.408,1.9622,2.358,2.358,-0.4079999999999999,3,1.27,2.65,9.6
2019,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,103033.31,-0.283,,1.9827,2.248,2.248,-0.283,12,1.53,3.28,11.19
2019,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,394369.23,-0.112,,2.1465,2.238,2.238,-0.11200000000000002,12,1.9,2.91,10.1
2019,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,5682.52,-0.112,,7.3181,7.196,7.196,-0.11200000000000002,12,5.15,0.78,12.94
2019,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,102771.77,,-0.413,2.113,2.511,2.511,-0.413,3,2.35,3.44,11.44
2019,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12012138.34,,-0.308,1.3401,1.642,1.642,-0.308,3,1.63,3.57,8.58
2019,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,11707.02,-0.356,,7.4077,7.523,7.523,-0.356,12,4.03,1.31,10.21
2019,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22376.66,-0.116,,7.4364,7.31,7.31,-0.116,12,4.86,1.83,13.57
2019,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11219906.08,,-0.309,1.7152,2.014,2.014,-0.309,3,2.62,2.75,11.82
2019,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31902.06,-0.116,,7.4364,7.31,7.31,-0.116,12,4.37,2.27,11.46
2019,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3711993.9,,-0.365,1.5151,1.873,1.873,-0.365,3,2.19,3.63,9.19
2019,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,364837.02,-0.109,,2.1262,2.215,2.215,-0.109,12,2.54,2.95,10.21
2019,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5583.89,-0.108,,19.8761,18.374,18.374,-0.108,12,10.93,-2.49,14.02
2019,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,12698.53,-0.19,,7.0663,7.037,7.037,-0.19,12,3.63,1.66,10.8
2019,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,332437.21,-0.116,,2.09,2.186,2.186,-0.116,12,2.8,3.32,9.39
2019,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,211345.67,-0.283,,1.9827,2.248,2.248,-0.283,12,2.41,3.01,10.54
2019,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,137172.64,,-0.418,1.97,2.375,2.375,-0.418,3,1.63,2.92,10.69
2019,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9471913.0,,-0.308,1.4237,1.725,1.725,-0.308,3,1.47,3.08,10.76
2019,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,98756.46,,-0.413,2.113,2.511,2.511,-0.413,3,1.56,2.47,9.61
2019,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,124758.18,,-0.308,2.1272,2.42,2.42,-0.308,3,2.21,2.16,10.44
2019,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2016.24,-0.339,,19.6712,18.432,18.432,-0.339,12,11.39,-2.12,13.92
2019,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,213849.02,-0.109,,2.1262,2.215,2.215,-0.109,12,1.92,3.5,10.9
2019,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2953.24,-0.304,,19.6359,18.367,18.367,-0.304,12,10.5,-3.26,16.18
2019,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,14281.74,-0.356,,7.4077,7.523,7.523,-0.356,12,4.69,1.47,11.16
2019,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3222.08,-0.304,,19.6359,18.367,18.367,-0.304,12,9.71,-1.72,13.63
2019,5,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12733042.33,,-0.312,1.5215,1.826,1.826,-0.312,3,2.66,2.68,11.17
2019,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2609.05,-0.261,,19.6709,18.354,18.354,-0.261,12,10.78,-2.23,14.32
2019,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25943.71,-0.304,,7.2672,7.34,7.34,-0.304,12,4.26,1.38,11.54
2019,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,91943.27,,-0.308,2.1,2.393,2.393,-0.308,3,1.99,3.09,10.45
2019,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,20672.7,,-0.312,2.0394,2.338,2.338,-0.312,3,1.93,2.87,10.1
2019,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6822703.79,,-0.413,1.3662,1.773,1.773,-0.413,3,2.68,2.65,9.94
2019,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,19834.05,-0.356,,7.4077,7.523,7.523,-0.356,12,4.72,1.57,11.98
2019,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,50629.18,,-0.408,1.9622,2.358,2.358,-0.4079999999999999,3,2.18,3.11,11.19
2019,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2960.82,-0.261,,19.6709,18.354,18.354,-0.261,12,10.86,-1.79,14.22
2019,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2301.53,-0.356,,19.7485,18.514,18.514,-0.356,12,11.51,-1.77,15.44
2019,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7056988.31,,-0.401,1.4292,1.823,1.823,-0.4010000000000001,3,1.68,3.9,9.88
2019,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20889.71,-0.339,,7.3568,7.459,7.459,-0.339,12,4.77,2.08,11.24
2019,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1476661.76,,-0.308,1.3401,1.642,1.642,-0.308,3,2.35,2.86,11.09
2019,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5081504.39,,-0.365,1.5151,1.873,1.873,-0.365,3,0.75,2.53,11.72
2019,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8343873.57,,-0.408,1.5265,1.927,1.927,-0.4079999999999999,3,3.33,3.04,8.55
2019,3,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7815401.8,,-0.309,1.7152,2.014,2.014,-0.309,3,1.56,2.53,10.66
